person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,Income_Category,Credit_Burden_Percent
24,91800,RENT,5.0,MEDICAL,D,25000,15.33,1,0.23,Y,2,High,27.23
21,15600,OWN,5.0,VENTURE,A,1000,7.29,0,0.06,N,4,Low,6.41
26,108000,RENT,2.0,PERSONAL,D,25000,15.05,1,0.23,N,3,High,23.15
26,129996,RENT,6.0,PERSONAL,B,25000,10.75,0,0.19,N,3,High,19.23
23,130000,RENT,4.0,EDUCATION,D,25000,16.02,0,0.19,Y,2,High,19.23
23,130000,RENT,7.0,VENTURE,B,25000,11.49,0,0.19,N,4,High,19.23
25,170000,OWN,4.0,EDUCATION,B,20000,12.53,0,0.12,N,4,High,11.76
26,170000,MORTGAGE,0.0,VENTURE,C,12000,13.57,0,0.07,Y,2,High,7.06
22,169000,RENT,1.0,PERSONAL,B,14000,11.14,0,0.08,N,3,High,8.28
26,168750,RENT,10.0,MEDICAL,C,24250,12.87,0,0.14,Y,3,High,14.37
23,168600,RENT,3.0,EDUCATION,B,20000,11.58,0,0.12,N,3,High,11.86
24,168288,RENT,5.0,HOMEIMPROVEMENT,B,1800,11.12,0,0.01,N,3,High,1.07
25,168000,MORTGAGE,2.0,PERSONAL,B,35000,10.65,0,0.21,N,2,High,20.83
24,133300,RENT,6.0,DEBTCONSOLIDATION,B,25000,10.37,0,0.19,N,2,High,18.75
24,15600,OWN,5.0,HOMEIMPROVEMENT,A,3300,6.39,1,0.21,N,4,Low,21.15
24,134000,RENT,8.0,PERSONAL,D,25000,16.07,0,0.19,Y,3,High,18.66
25,134000,RENT,7.0,MEDICAL,B,25000,10.62,0,0.19,N,2,High,18.66
25,15600,OWN,0.0,VENTURE,F,3200,18.09,1,0.21,N,2,Low,20.51
25,135000,RENT,5.0,EDUCATION,B,25000,11.36,0,0.19,N,4,High,18.52
26,135660,RENT,10.0,DEBTCONSOLIDATION,B,25000,12.53,0,0.18,N,4,High,18.43
25,145000,RENT,0.0,EDUCATION,B,25000,9.99,0,0.17,N,4,High,17.24
23,150000,RENT,4.0,EDUCATION,B,25000,10.36,0,0.17,N,3,High,16.67
23,165000,MORTGAGE,3.0,EDUCATION,A,9600,5.99,0,0.06,N,3,High,5.82
22,153000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,24000,15.62,1,0.16,Y,2,High,15.69
24,165000,MORTGAGE,5.0,PERSONAL,B,20000,10.37,0,0.12,N,4,High,12.12
25,165000,MORTGAGE,0.0,HOMEIMPROVEMENT,F,25000,19.74,0,0.15,N,4,High,15.15
21,165000,MORTGAGE,5.0,EDUCATION,A,20000,6.91,0,0.12,N,4,High,12.12
23,16000,OWN,7.0,MEDICAL,A,6000,7.9,1,0.38,N,2,Low,37.5
23,16000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,2275,13.06,0,0.14,Y,4,Low,14.22
23,16000,OWN,7.0,PERSONAL,A,2000,6.39,0,0.13,N,3,Low,12.5
23,148000,RENT,1.0,DEBTCONSOLIDATION,E,25000,14.93,1,0.17,N,3,High,16.89
23,16000,MORTGAGE,1.0,MEDICAL,C,5600,12.84,1,0.35,N,4,Low,35.0
24,16020,OWN,3.0,VENTURE,E,3625,17.14,1,0.23,Y,2,Low,22.63
22,16094,MORTGAGE,2.0,VENTURE,A,5500,7.14,1,0.34,N,3,Low,34.17
25,175000,RENT,2.0,PERSONAL,A,25000,8.9,0,0.14,N,2,High,14.29
22,16200,OWN,6.0,PERSONAL,B,2000,12.42,0,0.12,N,3,Low,12.35
24,185000,RENT,7.0,HOMEIMPROVEMENT,C,25000,12.68,0,0.14,Y,2,High,13.51
25,162000,RENT,9.0,PERSONAL,C,25000,11.03,0,0.15,N,2,High,15.43
26,161000,RENT,10.0,VENTURE,A,30000,7.9,0,0.19,N,4,High,18.63
22,160000,MORTGAGE,0.0,MEDICAL,B,35000,10.65,0,0.22,N,4,High,21.88
25,225000,RENT,5.0,VENTURE,B,25000,11.86,0,0.11,N,4,High,11.11
25,16400,OWN,1.0,PERSONAL,A,5000,8.94,1,0.3,N,4,Low,30.49
23,16500,OWN,6.0,VENTURE,B,4375,9.63,1,0.27,N,4,Low,26.52
25,49500,RENT,6.0,PERSONAL,C,24750,14.22,1,0.5,N,3,Medium,50.0
23,60000,RENT,4.0,DEBTCONSOLIDATION,B,24750,9.33,1,0.41,N,3,Medium,41.25
24,84200,RENT,8.0,MEDICAL,C,24500,13.85,0,0.29,N,4,High,29.1
22,16800,MORTGAGE,5.0,EDUCATION,B,2000,10.65,0,0.12,N,2,Low,11.9
24,92000,RENT,8.0,MEDICAL,B,24500,11.46,0,0.27,N,4,High,26.63
23,160000,MORTGAGE,5.0,PERSONAL,A,35000,7.66,0,0.22,N,2,High,21.88
24,160000,MORTGAGE,9.0,VENTURE,E,12000,16.77,0,0.07,N,4,High,7.5
25,160000,MORTGAGE,1.0,PERSONAL,B,12000,9.63,0,0.07,N,4,High,7.5
26,160000,RENT,6.0,PERSONAL,C,25000,12.23,0,0.16,Y,4,High,15.62
25,125800,MORTGAGE,0.0,MEDICAL,D,10000,14.09,1,0.07,N,4,High,7.95
25,54000,RENT,2.0,PERSONAL,C,24250,13.98,1,0.45,N,4,Medium,44.91
23,62500,RENT,1.0,EDUCATION,B,24250,10.62,1,0.39,N,4,Medium,38.8
25,68400,RENT,9.0,PERSONAL,E,24250,17.56,1,0.35,N,4,Medium,35.45
26,56045,RENT,1.0,MEDICAL,D,24250,14.96,1,0.37,N,2,Medium,43.27
22,74000,RENT,7.0,DEBTCONSOLIDATION,D,24250,15.65,1,0.33,Y,2,High,32.77
24,65453,RENT,9.0,MEDICAL,D,24250,15.7,1,0.31,N,2,Medium,37.05
24,89908,RENT,1.0,VENTURE,B,24250,12.53,0,0.27,N,3,High,26.97
26,78000,RENT,0.0,HOMEIMPROVEMENT,E,24250,17.56,1,0.31,Y,3,High,31.09
23,100000,RENT,0.0,PERSONAL,C,24250,12.87,0,0.24,Y,2,High,24.25
23,103000,RENT,6.0,PERSONAL,D,24250,15.7,0,0.24,N,2,High,23.54
25,160000,OWN,5.0,VENTURE,B,15000,11.14,0,0.09,N,4,High,9.38
24,160000,MORTGAGE,3.0,VENTURE,D,20000,16.0,0,0.13,N,3,High,12.5
23,160000,MORTGAGE,2.0,EDUCATION,D,25000,15.65,0,0.16,Y,2,High,15.62
21,160000,MORTGAGE,3.0,VENTURE,D,15250,15.31,0,0.1,Y,4,High,9.53
25,160000,MORTGAGE,3.0,VENTURE,C,20000,13.47,0,0.13,Y,2,High,12.5
22,16800,MORTGAGE,0.0,HOMEIMPROVEMENT,C,4750,13.85,1,0.28,Y,2,Low,28.27
21,16800,MORTGAGE,0.0,VENTURE,B,6000,10.39,1,0.36,N,4,Low,35.71
25,115200,RENT,0.0,HOMEIMPROVEMENT,B,24250,11.36,0,0.21,N,2,High,21.05
23,144000,RENT,0.0,EDUCATION,B,24250,11.83,0,0.17,N,3,High,16.84
23,287000,RENT,3.0,EDUCATION,B,24250,12.53,0,0.08,N,3,High,8.45
22,108000,RENT,1.0,HOMEIMPROVEMENT,D,24150,14.96,1,0.22,Y,3,High,22.36
22,43000,RENT,7.0,DEBTCONSOLIDATION,C,24000,13.85,1,0.56,Y,3,Medium,55.81
23,47004,RENT,1.0,VENTURE,B,24000,11.58,1,0.51,N,4,Medium,51.06
24,48000,RENT,4.0,VENTURE,D,24000,16.29,1,0.5,Y,2,Medium,50.0
21,44964,RENT,2.0,EDUCATION,D,24000,16.29,1,0.53,Y,2,Medium,53.38
24,47000,RENT,3.0,PERSONAL,F,24000,17.8,1,0.51,N,2,Medium,51.06
22,17400,MORTGAGE,6.0,VENTURE,B,1000,11.36,0,0.06,N,2,Low,5.75
22,49000,RENT,2.0,MEDICAL,E,24000,17.56,1,0.49,N,4,Medium,48.98
26,60000,RENT,0.0,PERSONAL,A,24000,7.9,1,0.4,N,4,Medium,40.0
25,60000,RENT,3.0,PERSONAL,B,24000,10.99,1,0.4,N,4,Medium,40.0
22,60000,RENT,0.0,PERSONAL,A,24000,7.29,1,0.4,N,3,Medium,40.0
21,60000,RENT,5.0,MEDICAL,B,24000,10.75,1,0.4,N,2,Medium,40.0
26,62004,RENT,9.0,DEBTCONSOLIDATION,A,24000,7.9,1,0.39,N,3,Medium,38.71
22,62400,RENT,3.0,EDUCATION,D,24000,14.84,1,0.38,N,2,Medium,38.46
23,59000,RENT,5.0,DEBTCONSOLIDATION,E,24000,19.69,1,0.41,Y,2,Medium,40.68
24,60000,RENT,0.0,VENTURE,D,24000,14.96,1,0.4,N,4,Medium,40.0
25,66143,RENT,9.0,EDUCATION,A,24000,6.99,1,0.36,N,3,Medium,36.29
22,62250,RENT,3.0,PERSONAL,E,24000,16.45,1,0.39,Y,4,Medium,38.55
24,70000,RENT,8.0,EDUCATION,B,24000,10.99,1,0.34,N,4,Medium,34.29
23,74000,RENT,7.0,DEBTCONSOLIDATION,B,24000,10.99,1,0.32,N,2,High,32.43
22,18000,OWN,3.0,PERSONAL,A,3000,7.9,1,0.17,N,4,Low,16.67
22,75000,RENT,6.0,EDUCATION,B,24000,12.69,1,0.32,N,4,High,32.0
24,75000,RENT,9.0,MEDICAL,B,24000,10.37,1,0.32,N,3,High,32.0
26,69000,RENT,0.0,DEBTCONSOLIDATION,F,24000,15.83,1,0.35,N,3,Medium,34.78
23,78000,RENT,4.0,PERSONAL,C,24000,13.92,1,0.31,N,3,High,30.77
24,80000,RENT,2.0,MEDICAL,B,24000,10.25,0,0.3,N,2,High,30.0
22,18000,OWN,1.0,HOMEIMPROVEMENT,A,3500,7.49,1,0.19,N,4,Low,19.44
23,18000,OWN,3.0,EDUCATION,A,4000,5.99,1,0.22,N,2,Low,22.22
23,74700,RENT,6.0,PERSONAL,D,24000,12.92,1,0.32,N,2,High,32.13
26,88596,RENT,3.0,PERSONAL,B,24000,11.58,0,0.27,N,3,High,27.09
25,95000,RENT,4.0,EDUCATION,A,24000,8.9,0,0.25,N,2,High,25.26
22,83000,RENT,6.0,DEBTCONSOLIDATION,E,24000,19.69,1,0.29,N,3,High,28.92
25,95000,RENT,9.0,VENTURE,A,24000,6.54,0,0.25,N,4,High,25.26
21,18000,OWN,3.0,HOMEIMPROVEMENT,D,4900,14.54,1,0.27,Y,4,Low,27.22
26,100000,RENT,5.0,PERSONAL,C,24000,12.73,0,0.24,N,4,High,24.0
24,110000,RENT,7.0,VENTURE,D,24000,15.62,0,0.22,N,4,High,21.82
24,18000,OWN,0.0,HOMEIMPROVEMENT,A,6250,6.54,1,0.35,N,4,Low,34.72
26,103872,RENT,6.0,DEBTCONSOLIDATION,G,24000,20.03,1,0.23,N,4,High,23.11
22,120000,RENT,4.0,EDUCATION,B,24000,9.91,0,0.2,N,4,High,20.0
24,120000,RENT,1.0,VENTURE,B,24000,12.69,0,0.2,N,4,High,20.0
26,108000,RENT,9.0,EDUCATION,G,24000,20.16,1,0.22,N,3,High,22.22
24,124080,RENT,4.0,PERSONAL,D,24000,16.49,0,0.19,Y,4,High,19.34
23,18000,MORTGAGE,1.0,MEDICAL,D,2500,15.95,1,0.14,N,2,Low,13.89
24,130000,RENT,7.0,DEBTCONSOLIDATION,B,24000,11.49,0,0.18,N,3,High,18.46
25,135000,RENT,8.0,PERSONAL,B,24000,10.99,0,0.18,N,2,High,17.78
24,135000,RENT,4.0,HOMEIMPROVEMENT,C,24000,13.79,0,0.18,N,2,High,17.78
23,114750,RENT,2.0,MEDICAL,G,24000,20.03,1,0.18,Y,3,High,20.92
23,150000,RENT,0.0,EDUCATION,A,24000,7.49,0,0.16,N,4,High,16.0
23,138000,RENT,7.0,DEBTCONSOLIDATION,D,24000,16.0,1,0.17,Y,2,High,17.39
24,18000,OWN,6.0,PERSONAL,A,13000,7.88,1,0.72,N,3,Low,72.22
21,18000,OWN,0.0,VENTURE,B,6250,10.62,1,0.35,N,4,Low,34.72
26,155000,RENT,7.0,DEBTCONSOLIDATION,B,24000,10.99,0,0.15,N,4,High,15.48
26,148000,RENT,1.0,EDUCATION,F,24000,18.3,1,0.16,N,2,High,16.22
21,18000,OWN,1.0,PERSONAL,B,2500,11.36,0,0.14,N,3,Low,13.89
23,120000,RENT,4.0,MEDICAL,C,23750,13.47,0,0.2,N,2,High,19.79
24,54996,RENT,2.0,PERSONAL,B,23600,11.89,1,0.43,N,3,Medium,42.91
24,18000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,10000,12.18,1,0.56,N,2,Low,55.56
25,102000,RENT,9.0,DEBTCONSOLIDATION,C,23600,13.49,0,0.23,N,4,High,23.14
23,75000,RENT,3.0,PERSONAL,E,23575,14.5,1,0.31,N,4,High,31.43
22,18000,OWN,1.0,MEDICAL,D,5400,15.31,1,0.3,Y,2,Low,30.0
22,66960,RENT,1.0,VENTURE,A,23400,7.49,1,0.35,N,2,Medium,34.95
23,60000,RENT,2.0,VENTURE,B,23000,12.18,1,0.38,N,4,Medium,38.33
24,18000,MORTGAGE,3.0,VENTURE,C,1200,11.34,0,0.07,Y,4,Low,6.67
25,63208,RENT,9.0,EDUCATION,B,23000,9.91,1,0.36,N,3,Medium,36.39
24,65000,RENT,0.0,HOMEIMPROVEMENT,B,23000,11.99,1,0.35,N,4,Medium,35.38
23,68000,RENT,7.0,EDUCATION,B,23000,9.62,1,0.34,N,2,Medium,33.82
22,18000,OWN,1.0,DEBTCONSOLIDATION,B,3000,9.96,1,0.17,N,3,Low,16.67
24,88000,RENT,1.0,VENTURE,D,23000,14.54,1,0.26,N,2,High,26.14
22,58600,RENT,5.0,MEDICAL,B,22750,11.36,1,0.39,N,4,Medium,38.82
23,70000,RENT,7.0,DEBTCONSOLIDATION,C,22500,14.27,1,0.32,N,2,Medium,32.14
24,18287,OWN,3.0,HOMEIMPROVEMENT,B,3000,11.99,1,0.16,N,3,Low,16.41
26,69846,RENT,2.0,EDUCATION,F,22500,18.99,1,0.32,Y,2,Medium,32.21
24,73000,RENT,0.0,VENTURE,E,22400,16.7,1,0.31,Y,4,High,30.68
24,18500,MORTGAGE,8.0,PERSONAL,A,5000,9.32,1,0.27,N,3,Low,27.03
23,35000,RENT,2.0,DEBTCONSOLIDATION,B,22250,12.69,1,0.64,N,3,Medium,63.57
25,43000,RENT,9.0,HOMEIMPROVEMENT,C,22000,13.11,1,0.51,N,2,Medium,51.16
25,52000,RENT,4.0,PERSONAL,B,22000,10.74,1,0.42,N,2,Medium,42.31
21,18701,MORTGAGE,0.0,PERSONAL,D,4200,14.11,1,0.22,Y,4,Low,22.46
22,57000,RENT,6.0,EDUCATION,B,22000,9.63,1,0.39,N,3,Medium,38.6
25,58000,RENT,0.0,MEDICAL,C,22000,14.65,1,0.38,N,2,Medium,37.93
23,60000,RENT,6.0,DEBTCONSOLIDATION,B,22000,10.25,1,0.37,N,4,Medium,36.67
24,60000,RENT,3.0,VENTURE,C,22000,14.26,1,0.37,Y,2,Medium,36.67
25,18840,MORTGAGE,5.0,EDUCATION,B,3000,9.91,1,0.16,N,2,Low,15.92
26,56000,RENT,7.0,MEDICAL,E,22000,17.19,1,0.39,N,3,Medium,39.29
22,70000,RENT,3.0,EDUCATION,B,22000,11.36,1,0.31,N,4,Medium,31.43
23,74064,RENT,3.0,DEBTCONSOLIDATION,B,22000,10.59,0,0.3,N,3,High,29.7
24,76597,RENT,5.0,EDUCATION,B,22000,9.25,0,0.29,N,2,High,28.72
22,19000,OWN,6.0,MEDICAL,A,3625,8.49,1,0.19,N,3,Low,19.08
26,77000,RENT,0.0,VENTURE,A,22000,6.54,0,0.29,N,3,High,28.57
21,19000,OWN,5.0,MEDICAL,A,6000,8.49,1,0.32,N,3,Low,31.58
26,82600,RENT,10.0,VENTURE,B,22000,12.69,0,0.27,N,2,High,26.63
24,19000,OWN,3.0,MEDICAL,C,7400,13.85,1,0.39,N,2,Low,38.95
25,19000,OWN,3.0,DEBTCONSOLIDATION,A,4000,7.4,1,0.21,N,3,Low,21.05
23,84000,RENT,3.0,DEBTCONSOLIDATION,B,22000,11.71,0,0.26,N,4,High,26.19
25,77650,RENT,8.0,PERSONAL,B,22000,11.48,1,0.28,N,3,High,28.33
25,82000,RENT,1.0,EDUCATION,E,22000,17.51,1,0.27,N,2,High,26.83
21,19012,MORTGAGE,0.0,DEBTCONSOLIDATION,D,3500,14.61,1,0.18,N,3,Low,18.41
23,99996,RENT,3.0,DEBTCONSOLIDATION,A,22000,7.88,0,0.22,N,4,High,22.0
22,19200,MORTGAGE,6.0,PERSONAL,B,4950,11.71,1,0.26,N,2,Low,25.78
25,57000,RENT,4.0,PERSONAL,B,21700,11.99,1,0.38,N,2,Medium,38.07
24,54000,RENT,5.0,VENTURE,C,21600,13.49,1,0.4,N,2,Medium,40.0
23,56000,RENT,8.0,MEDICAL,G,21600,21.21,1,0.39,Y,4,Medium,38.57
26,63000,RENT,2.0,DEBTCONSOLIDATION,C,21600,14.35,1,0.34,Y,3,Medium,34.29
22,82000,RENT,3.0,PERSONAL,C,21600,13.61,0,0.26,Y,3,High,26.34
22,78000,RENT,6.0,DEBTCONSOLIDATION,B,21600,11.26,1,0.28,N,3,High,27.69
22,19200,OWN,0.0,VENTURE,B,2400,10.59,0,0.13,N,3,Low,12.5
24,112140,RENT,8.0,MEDICAL,A,21600,7.9,0,0.19,N,2,High,19.26
25,19200,OWN,4.0,EDUCATION,B,3000,11.99,1,0.16,N,4,Low,15.62
24,59000,RENT,5.0,MEDICAL,D,21500,16.89,1,0.36,N,3,Medium,36.44
24,70000,RENT,5.0,HOMEIMPROVEMENT,B,21500,9.99,1,0.31,N,3,Medium,30.71
24,116000,RENT,5.0,EDUCATION,D,21500,15.33,0,0.19,Y,3,High,18.53
25,60000,RENT,5.0,EDUCATION,A,21450,7.29,1,0.36,N,4,Medium,35.75
22,31000,RENT,5.0,DEBTCONSOLIDATION,B,21250,12.42,1,0.69,N,3,Medium,68.55
25,47052,RENT,5.0,VENTURE,B,21250,10.99,1,0.45,N,2,Medium,45.16
25,51060,RENT,9.0,VENTURE,A,21250,6.91,1,0.42,N,2,Medium,41.62
22,19200,MORTGAGE,6.0,DEBTCONSOLIDATION,C,5000,14.17,1,0.26,Y,2,Low,26.04
22,53000,RENT,3.0,MEDICAL,B,21250,10.25,1,0.4,N,3,Medium,40.09
24,56000,RENT,8.0,VENTURE,D,21250,15.95,1,0.38,Y,3,Medium,37.95
24,65000,RENT,4.0,EDUCATION,D,21250,15.95,1,0.33,Y,4,Medium,32.69
21,35000,RENT,3.0,VENTURE,B,21000,12.53,1,0.6,N,4,Medium,60.0
22,19200,MORTGAGE,6.0,HOMEIMPROVEMENT,D,1400,14.91,1,0.07,Y,4,Low,7.29
26,40000,RENT,3.0,MEDICAL,A,21000,6.54,1,0.53,N,4,Medium,52.5
26,42000,RENT,0.0,MEDICAL,F,21000,17.26,1,0.5,Y,4,Medium,50.0
23,63000,RENT,2.0,MEDICAL,B,21000,11.36,1,0.33,N,2,Medium,33.33
26,19200,MORTGAGE,5.0,VENTURE,A,4000,7.51,1,0.21,N,4,Low,20.83
22,59000,RENT,2.0,PERSONAL,B,21000,10.71,1,0.36,N,3,Medium,35.59
22,70500,RENT,3.0,PERSONAL,C,21000,13.98,0,0.3,Y,4,High,29.79
26,65219,RENT,11.0,DEBTCONSOLIDATION,D,21000,14.09,1,0.32,N,3,Medium,32.2
22,75000,RENT,2.0,EDUCATION,B,21000,10.0,0,0.28,N,3,High,28.0
22,19200,MORTGAGE,3.0,MEDICAL,D,5000,15.33,1,0.26,N,3,Low,26.04
25,62047,RENT,9.0,MEDICAL,E,21000,16.32,1,0.29,Y,4,Medium,33.85
24,79000,RENT,8.0,HOMEIMPROVEMENT,A,21000,7.9,0,0.27,N,2,High,26.58
23,80000,RENT,3.0,MEDICAL,B,21000,11.99,0,0.26,N,3,High,26.25
24,84000,RENT,8.0,MEDICAL,B,21000,10.75,0,0.25,N,4,High,25.0
26,85000,RENT,3.0,HOMEIMPROVEMENT,C,21000,13.92,0,0.25,N,3,High,24.71
22,93000,RENT,1.0,EDUCATION,B,21000,9.91,0,0.23,N,3,High,22.58
26,81000,RENT,10.0,EDUCATION,E,21000,16.95,1,0.26,Y,3,High,25.93
26,97000,RENT,1.0,EDUCATION,A,21000,7.9,0,0.22,N,3,High,21.65
25,100000,RENT,2.0,PERSONAL,D,21000,16.49,1,0.21,Y,3,High,21.0
26,19200,OTHER,0.0,PERSONAL,C,7500,11.97,1,0.39,Y,2,Low,39.06
26,125000,RENT,5.0,HOMEIMPROVEMENT,A,21000,8.9,0,0.17,N,2,High,16.8
25,125000,RENT,9.0,EDUCATION,C,21000,12.99,0,0.17,Y,3,High,16.8
23,82000,RENT,2.0,PERSONAL,B,20900,12.69,0,0.25,N,2,High,25.49
21,19500,MORTGAGE,0.0,EDUCATION,B,15000,9.64,1,0.77,N,2,Low,76.92
26,50000,RENT,7.0,VENTURE,A,20500,7.49,1,0.41,N,3,Medium,41.0
23,70000,RENT,2.0,EDUCATION,C,20500,13.16,0,0.29,Y,3,Medium,29.29
22,19800,OWN,1.0,EDUCATION,A,2100,8.38,0,0.11,N,4,Low,10.61
23,54000,RENT,7.0,PERSONAL,A,20375,7.49,1,0.38,N,2,Medium,37.73
26,26000,RENT,10.0,EDUCATION,B,20050,9.76,1,0.77,N,2,Low,77.12
24,33000,RENT,1.0,DEBTCONSOLIDATION,B,20000,10.99,1,0.61,N,3,Medium,60.61
23,20000,OWN,0.0,PERSONAL,B,5000,11.71,0,0.25,N,4,Low,25.0
22,20000,OWN,6.0,PERSONAL,B,9250,10.65,0,0.46,N,4,Low,46.25
24,35364,RENT,1.0,MEDICAL,B,20000,12.53,1,0.57,N,4,Medium,56.55
25,38000,RENT,4.0,MEDICAL,D,20000,14.59,1,0.53,N,4,Medium,52.63
23,32000,RENT,3.0,DEBTCONSOLIDATION,D,20000,12.61,1,0.63,N,4,Medium,62.5
25,38004,RENT,6.0,MEDICAL,C,20000,13.11,1,0.53,N,2,Medium,52.63
23,20000,MORTGAGE,2.0,MEDICAL,B,6400,10.65,0,0.32,N,4,Low,32.0
25,38556,RENT,9.0,PERSONAL,C,20000,11.22,1,0.52,Y,4,Medium,51.87
23,32900,RENT,1.0,EDUCATION,D,20000,16.0,1,0.61,N,2,Medium,60.79
25,34000,RENT,10.0,HOMEIMPROVEMENT,B,20000,8.88,1,0.59,N,4,Medium,58.82
24,40000,RENT,4.0,PERSONAL,B,20000,12.53,1,0.5,N,3,Medium,50.0
26,20000,MORTGAGE,5.0,MEDICAL,A,4800,5.99,0,0.24,N,3,Low,24.0
25,42000,RENT,2.0,EDUCATION,C,20000,13.47,1,0.48,N,4,Medium,47.62
22,42224,RENT,7.0,VENTURE,A,20000,6.99,1,0.47,N,4,Medium,47.37
25,20000,OWN,0.0,PERSONAL,D,5650,15.99,0,0.28,Y,2,Low,28.25
22,37212,RENT,6.0,DEBTCONSOLIDATION,E,20000,16.69,1,0.54,N,3,Medium,53.75
25,38000,RENT,9.0,MEDICAL,B,20000,11.11,1,0.53,N,4,Medium,52.63
22,45000,RENT,0.0,EDUCATION,A,20000,7.9,1,0.44,N,4,Medium,44.44
23,45000,RENT,4.0,PERSONAL,B,20000,10.25,1,0.44,N,2,Medium,44.44
23,20000,OWN,7.0,MEDICAL,A,1200,7.49,0,0.06,N,3,Low,6.0
22,45000,RENT,1.0,DEBTCONSOLIDATION,C,20000,13.92,1,0.44,Y,3,Medium,44.44
24,39000,RENT,5.0,MEDICAL,D,20000,14.74,1,0.51,N,2,Medium,51.28
24,46500,RENT,5.0,EDUCATION,B,20000,10.62,1,0.43,N,2,Medium,43.01
22,48000,RENT,7.0,VENTURE,B,20000,10.65,1,0.42,N,3,Medium,41.67
22,42000,RENT,1.0,PERSONAL,D,20000,12.99,1,0.48,N,3,Medium,47.62
22,48500,RENT,1.0,VENTURE,B,20000,11.36,1,0.41,N,4,Medium,41.24
22,20000,OWN,3.0,EDUCATION,A,7500,5.79,0,0.38,N,4,Low,37.5
23,49400,RENT,0.0,EDUCATION,A,20000,6.54,1,0.4,N,4,Medium,40.49
25,20000,MORTGAGE,1.0,VENTURE,A,4000,5.79,0,0.2,N,2,Low,20.0
25,50000,RENT,10.0,DEBTCONSOLIDATION,A,20000,7.49,1,0.4,N,3,Medium,40.0
25,50000,RENT,9.0,EDUCATION,C,20000,13.43,1,0.4,N,2,Medium,40.0
22,50000,RENT,6.0,DEBTCONSOLIDATION,C,20000,13.22,1,0.4,N,2,Medium,40.0
22,20000,OWN,1.0,VENTURE,C,5000,14.72,0,0.25,N,3,Low,25.0
22,44000,RENT,2.0,EDUCATION,E,20000,15.68,1,0.45,N,4,Medium,45.45
25,50950,RENT,5.0,HOMEIMPROVEMENT,B,20000,11.48,1,0.39,N,3,Medium,39.25
24,51000,RENT,8.0,VENTURE,B,20000,10.38,1,0.39,N,3,Medium,39.22
22,51000,RENT,5.0,EDUCATION,B,20000,12.53,1,0.39,N,3,Medium,39.22
22,51000,RENT,0.0,EDUCATION,C,20000,13.47,1,0.39,N,2,Medium,39.22
24,51500,RENT,6.0,VENTURE,B,20000,12.21,1,0.39,N,4,Medium,38.83
25,51996,RENT,9.0,VENTURE,B,20000,10.99,1,0.38,N,3,Medium,38.46
25,52000,RENT,1.0,EDUCATION,B,20000,11.36,1,0.38,N,4,Medium,38.46
22,46000,RENT,2.0,DEBTCONSOLIDATION,D,20000,16.0,1,0.43,Y,4,Medium,43.48
26,20000,MORTGAGE,1.0,PERSONAL,A,1500,7.74,0,0.07,N,3,Low,7.5
24,52000,RENT,8.0,EDUCATION,D,20000,15.65,1,0.38,Y,2,Medium,38.46
25,46000,RENT,9.0,DEBTCONSOLIDATION,C,20000,11.78,1,0.43,Y,2,Medium,43.48
22,47000,RENT,5.0,MEDICAL,D,20000,16.77,1,0.43,N,3,Medium,42.55
22,54000,RENT,2.0,EDUCATION,B,20000,9.91,1,0.37,N,4,Medium,37.04
23,48000,RENT,7.0,MEDICAL,D,20000,15.65,1,0.42,N,4,Medium,41.67
23,48000,RENT,0.0,MEDICAL,D,20000,14.96,1,0.42,N,3,Medium,41.67
23,54000,RENT,1.0,VENTURE,B,20000,11.83,1,0.37,N,4,Medium,37.04
24,48912,RENT,0.0,MEDICAL,C,20000,11.66,1,0.41,N,4,Medium,40.89
26,54996,RENT,8.0,EDUCATION,B,20000,12.18,1,0.36,N,4,Medium,36.37
24,55000,RENT,8.0,HOMEIMPROVEMENT,A,20000,6.91,1,0.36,N,2,Medium,36.36
25,55000,RENT,3.0,DEBTCONSOLIDATION,A,20000,6.91,1,0.36,N,3,Medium,36.36
26,49000,RENT,0.0,HOMEIMPROVEMENT,F,20000,19.79,1,0.41,N,3,Medium,40.82
25,55000,RENT,0.0,VENTURE,B,20000,9.88,1,0.36,N,4,Medium,36.36
22,20000,MORTGAGE,0.0,PERSONAL,B,16600,9.76,0,0.83,N,3,Low,83.0
23,55000,RENT,5.0,DEBTCONSOLIDATION,B,20000,12.53,1,0.36,N,2,Medium,36.36
23,20004,MORTGAGE,6.0,PERSONAL,A,7125,6.99,0,0.36,N,2,Low,35.62
23,57000,RENT,3.0,EDUCATION,D,20000,16.89,1,0.35,N,2,Medium,35.09
22,51012,RENT,1.0,PERSONAL,D,20000,17.49,1,0.39,Y,4,Medium,39.21
23,20004,MORTGAGE,2.0,EDUCATION,E,2500,16.82,0,0.12,Y,2,Low,12.5
22,58000,RENT,0.0,DEBTCONSOLIDATION,C,20000,13.11,1,0.34,N,2,Medium,34.48
23,58800,RENT,7.0,DEBTCONSOLIDATION,A,20000,7.66,1,0.34,N,3,Medium,34.01
